step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
262,TRANSFER,68230.32,C1908083976,68230.32,0.0,C433026096,0.0,0.0,1
68,CASH_OUT,281743.12,C47524114,281743.12,0.0,C645628840,158099.98,439843.09,1
649,TRANSFER,733119.42,C881360677,733119.42,0.0,C41986446,0.0,0.0,1
436,TRANSFER,1532229.72,C338287923,1532229.72,0.0,C522956447,0.0,0.0,1
479,CASH_OUT,6669495.34,C155884105,6669495.34,0.0,C52395788,251579.17,6921074.51,1
288,CASH_OUT,28636.24,C1938848302,28636.24,0.0,C1653587362,24561.4,53197.64,1
709,TRANSFER,242296.17,C535302480,242296.17,0.0,C1442778560,0.0,0.0,1
80,TRANSFER,62134.33,C1710515368,62134.33,0.0,C1582805529,0.0,0.0,1
443,CASH_OUT,1591263.43,C1863182512,1591263.43,0.0,C2126274036,1147865.98,2739129.41,1
239,TRANSFER,425221.11,C1501009751,425221.11,0.0,C1337988556,0.0,0.0,1
519,TRANSFER,1049424.26,C448865084,1049424.26,0.0,C154141586,0.0,0.0,1
689,CASH_OUT,49492.39,C442653315,49492.39,0.0,C1646646349,0.0,49492.39,1
517,TRANSFER,555328.55,C308889454,555328.55,0.0,C141414644,0.0,0.0,1
355,CASH_OUT,3592596.97,C1645091760,3592596.97,0.0,C504240309,1512703.69,5105300.66,1
51,CASH_OUT,115881.21,C819461207,115881.21,0.0,C814886797,4774288.04,4890169.26,1
212,TRANSFER,94261.84,C1350141268,94261.84,0.0,C1676513288,0.0,0.0,1
249,CASH_OUT,2085019.56,C1108045976,2085019.56,0.0,C50003674,152830.87,2237850.44,1
241,CASH_OUT,325470.07,C570536992,325470.07,0.0,C437423112,19771.15,345241.22,1
436,CASH_OUT,4135944.29,C1649836304,4135944.29,0.0,C14138104,0.0,4135944.29,1
285,CASH_OUT,6249265.86,C435417424,6249265.86,0.0,C1577595866,0.0,6249265.86,1
571,CASH_OUT,272637.22,C1856352651,272637.22,0.0,C1424624531,1236830.95,1509468.17,1
87,TRANSFER,115461.48,C1864352304,115461.48,0.0,C238575749,0.0,0.0,1
723,CASH_OUT,457359.64,C477094811,457359.64,0.0,C88386120,160042.8,617402.44,1
711,TRANSFER,219407.52,C1623202308,219407.52,0.0,C1603892651,0.0,0.0,1
491,CASH_OUT,580387.06,C44130095,580387.06,0.0,C836633488,1624593.89,2204980.95,1
146,CASH_OUT,7114590.07,C115707854,7114590.07,0.0,C1107422385,172225.02,7286815.09,1
712,TRANSFER,367207.98,C1594841264,367207.98,0.0,C388733782,0.0,0.0,1
326,CASH_OUT,120214.74,C1757210539,120214.74,0.0,C193366588,1512381.47,1632596.21,1
390,CASH_OUT,1195842.37,C1374040436,1195842.37,0.0,C245564009,0.0,1195842.37,1
305,CASH_OUT,1309602.55,C1472962938,1309602.55,0.0,C11257751,119342.55,1428945.1,1
39,TRANSFER,2070814.27,C511306069,2070814.27,0.0,C1776402146,0.0,0.0,1
371,TRANSFER,174324.94,C1186321372,174324.94,0.0,C372000070,0.0,0.0,1
496,CASH_OUT,174725.11,C1679215077,174725.11,0.0,C2091877200,4415446.47,4590171.58,1
219,TRANSFER,248242.32,C1026095459,248242.32,0.0,C1060066770,0.0,0.0,1
47,TRANSFER,61487.67,C825902720,61487.67,0.0,C512979582,0.0,0.0,1
665,TRANSFER,290491.12,C1428518412,290491.12,0.0,C875460350,0.0,0.0,1
156,CASH_OUT,79031.41,C1746844617,79031.41,0.0,C385289629,840743.33,919774.75,1
405,CASH_OUT,2740879.15,C1459823327,2740879.15,0.0,C1835896559,1137372.51,3878251.66,1
693,CASH_OUT,1018645.2,C798424604,1018645.2,0.0,C1341894721,80713.83,1099359.03,1
212,CASH_OUT,704328.29,C247084608,704328.29,0.0,C359887652,0.0,704328.29,1
619,TRANSFER,418971.0,C857807998,418971.0,0.0,C1174958725,0.0,0.0,1
720,CASH_OUT,57040.65,C839142171,57040.65,0.0,C1341565577,0.0,57040.65,1
50,TRANSFER,592737.43,C30736240,592737.43,0.0,C725738949,0.0,0.0,1
149,CASH_OUT,661558.27,C2133707942,661558.27,0.0,C129318396,3050611.21,3712169.48,1
743,TRANSFER,850002.52,C1685995037,850002.52,0.0,C2080388513,0.0,0.0,1
216,TRANSFER,1697655.62,C1402144865,1697655.62,0.0,C1102195380,0.0,0.0,1
170,CASH_OUT,871893.15,C776075442,871893.15,0.0,C505864940,25841898.08,26713791.23,1
164,TRANSFER,276042.59,C1933312509,276042.59,0.0,C864512280,0.0,0.0,1
215,CASH_OUT,1586479.66,C1427562720,1586479.66,0.0,C911709087,7012.59,1593492.24,1
325,CASH_OUT,30846.84,C1162806660,30846.84,0.0,C1165026794,851418.16,882265.0,1
274,CASH_OUT,379057.93,C1025414577,379057.93,0.0,C2113218952,79634.67,458692.6,1
327,CASH_OUT,185238.61,C935134354,185238.61,0.0,C939313752,37287.36,222525.97,1
207,CASH_OUT,682063.33,C1854965389,682063.33,0.0,C1299909889,1166990.34,1849053.68,1
413,CASH_OUT,8536151.16,C1712280078,8536151.16,0.0,C865601051,339032.24,8875183.4,1
116,CASH_OUT,2694857.26,C1699838041,2694857.26,0.0,C1076792770,573517.09,3268374.34,1
443,CASH_OUT,348915.96,C1627009225,348915.96,0.0,C1624188690,0.0,348915.96,1
663,CASH_OUT,202952.03,C1256769742,202952.03,0.0,C1042309658,2738806.2,2941758.22,1
98,TRANSFER,427405.08,C1353657671,427405.08,0.0,C956901713,0.0,0.0,1
188,CASH_OUT,3671853.86,C329270051,3671853.86,0.0,C2110090279,160374.92,3832228.78,1
343,TRANSFER,237943.62,C421063586,237943.62,0.0,C339061789,0.0,0.0,1
317,TRANSFER,241337.83,C1999586448,241337.83,0.0,C532302073,0.0,0.0,1
294,TRANSFER,380214.33,C492377263,380214.33,0.0,C357527156,0.0,0.0,1
611,TRANSFER,49965.92,C2139042212,49965.92,0.0,C707243062,0.0,0.0,1
338,TRANSFER,119443.3,C1091303521,119443.3,0.0,C900573262,0.0,0.0,1
467,CASH_OUT,171623.1,C859067773,171623.1,0.0,C936547996,76632.01,248255.12,1
523,TRANSFER,921894.19,C1325096505,921894.19,0.0,C427393645,0.0,0.0,1
262,TRANSFER,1589763.63,C2075471030,1589763.63,0.0,C2138615216,0.0,0.0,1
210,TRANSFER,94431.98,C86775572,94431.98,0.0,C2076547947,0.0,0.0,1
302,CASH_OUT,43235.71,C1465935638,43235.71,0.0,C1136959113,54838.13,98073.84,1
6,TRANSFER,30521.02,C903383636,30521.02,0.0,C904300960,0.0,0.0,1
529,CASH_OUT,1399724.98,C907660116,1399724.98,0.0,C1464428552,440633.99,1840358.97,1
608,TRANSFER,10000000.0,C1926590870,10780687.45,780687.45,C454462706,0.0,0.0,1
131,TRANSFER,2248584.96,C245964929,2248584.96,0.0,C2025243065,0.0,0.0,1
387,CASH_OUT,531551.0,C1584590974,531551.0,0.0,C1815006934,0.0,531551.0,1
559,CASH_OUT,55539.89,C1066149498,55539.89,0.0,C1356062559,498366.47,553906.36,1
726,TRANSFER,76960.91,C494375447,76960.91,0.0,C205627082,0.0,0.0,1
625,TRANSFER,1040303.44,C1802530107,1040303.44,0.0,C84195630,0.0,0.0,1
71,CASH_OUT,322113.91,C1982559118,322113.91,0.0,C1018969803,0.0,322113.91,1
577,CASH_OUT,727792.98,C786298819,727792.98,0.0,C1428966428,456471.74,1184264.72,1
102,TRANSFER,548335.12,C1838392320,548335.12,0.0,C1134214570,0.0,0.0,1
588,CASH_OUT,2709729.22,C628191436,2709729.22,0.0,C1265889707,411422.93,3121152.15,1
577,CASH_OUT,113687.0,C825596697,113687.0,0.0,C751692069,737437.72,851124.72,1
289,TRANSFER,27759.73,C1844162816,27759.73,0.0,C1415356134,0.0,0.0,1
180,TRANSFER,887941.44,C1508594424,887941.44,0.0,C1444631311,0.0,0.0,1
522,TRANSFER,73561.74,C2131112952,73561.74,0.0,C1058934760,0.0,0.0,1
582,CASH_OUT,1270565.77,C1599110470,1270565.77,0.0,C1024005530,216005.04,1486570.81,1
562,CASH_OUT,8770.06,C1583865151,8770.06,0.0,C2053590149,0.0,8770.06,1
594,CASH_OUT,389250.9,C1206877978,389250.9,0.0,C1775827036,252962.03,642212.93,1
317,TRANSFER,46779.04,C954160536,46779.04,0.0,C96624580,0.0,0.0,1
8,CASH_OUT,1996.17,C858959216,1996.17,0.0,C864078397,2559.74,4555.92,1
494,CASH_OUT,7078157.11,C151517061,7078157.11,0.0,C51144678,6398391.47,13476548.58,1
289,TRANSFER,3374.25,C32426691,3374.25,0.0,C1088091066,0.0,0.0,1
569,CASH_OUT,15093.69,C200350640,15093.69,0.0,C1001258143,700860.28,715953.97,1
212,CASH_OUT,94261.84,C1967440853,94261.84,0.0,C1496631599,112303.11,206564.95,1
634,CASH_OUT,9168747.51,C2104655508,9168747.51,0.0,C1149132986,332348.14,9501095.65,1
18,TRANSFER,1102133.9,C590103740,1102133.9,0.0,C1610372134,0.0,746575.95,1
270,CASH_OUT,201511.93,C1924280884,201511.93,0.0,C1283027953,0.0,201511.93,1
225,CASH_OUT,10276.87,C1047280731,10276.87,0.0,C37115325,950042.35,960319.22,1
12,CASH_OUT,149668.66,C227115333,0.0,0.0,C460735540,44170.11,193838.76,1
169,TRANSFER,978261.98,C1454479269,978261.98,0.0,C478742844,0.0,0.0,1
687,TRANSFER,458845.55,C1038719684,458845.55,0.0,C452022612,0.0,0.0,1
401,TRANSFER,19511.35,C512661287,19511.35,0.0,C1354396836,0.0,0.0,1
478,TRANSFER,2254718.25,C1119251343,2254718.25,0.0,C1394440708,0.0,0.0,1
68,TRANSFER,915266.65,C1936471789,915266.65,0.0,C844650878,0.0,0.0,1
404,TRANSFER,373322.87,C1549769780,373322.87,0.0,C1935951108,0.0,0.0,1
74,CASH_OUT,3284197.88,C198379281,3284197.88,0.0,C857746237,200942.08,3485139.96,1
438,TRANSFER,27286.66,C2089576427,27286.66,0.0,C1225621271,0.0,0.0,1
96,TRANSFER,8267760.5,C997276166,8267760.5,0.0,C1246358574,0.0,0.0,1
625,CASH_OUT,249749.05,C1809515003,249749.05,0.0,C1837079929,0.0,249749.05,1
38,CASH_OUT,360688.3,C62190783,360688.3,0.0,C1187610031,0.0,360688.3,1
639,CASH_OUT,305846.12,C240039250,305846.12,0.0,C1194562767,0.0,305846.12,1
71,TRANSFER,62091.44,C1985338048,62091.44,0.0,C1366367431,0.0,0.0,1
647,CASH_OUT,964876.58,C334503836,964876.58,0.0,C69373122,203741.11,1168617.69,1
113,TRANSFER,37119.58,C1444276641,37119.58,0.0,C1067127400,0.0,0.0,1
361,TRANSFER,299016.86,C1499900306,299016.86,0.0,C1983606729,0.0,0.0,1
86,TRANSFER,88649.1,C1043173812,88649.1,0.0,C1425524479,0.0,0.0,1
536,CASH_OUT,844213.81,C1857315735,844213.81,0.0,C541525278,0.0,844213.81,1
244,CASH_OUT,2424380.16,C467492380,2424380.16,0.0,C576226769,509474.11,2933854.27,1
325,TRANSFER,30846.84,C913635242,30846.84,0.0,C282425253,0.0,0.0,1
592,TRANSFER,369306.87,C137478420,369306.87,0.0,C100691765,0.0,0.0,1
13,CASH_OUT,2686564.04,C901331326,2686564.04,0.0,C1662761228,438199.37,3124763.41,1
343,TRANSFER,908228.29,C388892858,908228.29,0.0,C345845243,0.0,0.0,1
307,TRANSFER,2343696.85,C692748109,2343696.85,0.0,C145912882,0.0,0.0,1
453,TRANSFER,1028486.59,C1674374999,1028486.59,0.0,C1352876312,0.0,0.0,1
610,CASH_OUT,633459.44,C1784566970,633459.44,0.0,C557127820,0.0,633459.44,1
259,TRANSFER,248071.56,C1429503291,248071.56,0.0,C1044014885,0.0,0.0,1
76,TRANSFER,2066446.27,C1668561632,2066446.27,0.0,C575000794,0.0,0.0,1
328,TRANSFER,2137134.15,C1999096176,2137134.15,0.0,C136063013,0.0,0.0,1
251,TRANSFER,82112.74,C106888185,82112.74,0.0,C299512906,0.0,0.0,1
239,CASH_OUT,487572.45,C196823251,487572.45,0.0,C1538319522,22069.46,509641.91,1
350,CASH_OUT,207517.2,C396374568,207517.2,0.0,C2089777468,0.0,207517.2,1
284,TRANSFER,739584.33,C74627202,739584.33,0.0,C452552725,0.0,0.0,1
57,CASH_OUT,1014816.16,C1871778702,1014816.16,0.0,C2092796486,1417511.04,2432327.2,1
482,CASH_OUT,732198.35,C2105445146,732198.35,0.0,C10585515,673285.12,1405483.47,1
143,CASH_OUT,3222396.0,C492515699,3222396.0,0.0,C527244596,112132.82,3334528.82,1
330,CASH_OUT,40388.58,C587736003,40388.58,0.0,C1028710576,6981191.23,7021579.81,1
379,CASH_OUT,2983996.6,C588956129,2983996.6,0.0,C1673836428,0.0,2983996.6,1
187,CASH_OUT,7196174.56,C1906024708,7196174.56,0.0,C252431988,14743.59,7094510.52,1
663,TRANSFER,803441.31,C1991283883,803441.31,0.0,C8323511,0.0,0.0,1
348,CASH_OUT,142715.07,C1347324613,142715.07,0.0,C1496408935,1012855.59,1155570.66,1
702,TRANSFER,3171085.59,C1892216157,3171085.59,3171085.59,C1308068787,0.0,0.0,1
277,CASH_OUT,242678.33,C874866527,242678.33,0.0,C1141476786,812517.66,1055196.0,1
362,TRANSFER,174.92,C1554022122,174.92,0.0,C380623487,0.0,0.0,1
603,TRANSFER,1263340.66,C670652368,1263340.66,0.0,C526059376,0.0,0.0,1
53,TRANSFER,6215.44,C1484456052,6215.44,0.0,C1913346868,0.0,0.0,1
387,TRANSFER,9110884.44,C1402670582,9110884.44,0.0,C1633747285,0.0,0.0,1
546,CASH_OUT,534158.52,C971904885,534158.52,0.0,C726333596,5156.57,539315.09,1
403,CASH_OUT,108560.06,C1861301059,108560.06,0.0,C293709567,0.0,108560.06,1
74,TRANSFER,4582074.51,C1151172465,4582074.51,0.0,C2088124795,0.0,0.0,1
349,CASH_OUT,977805.62,C1659764623,977805.62,0.0,C711079235,0.0,977805.62,1
291,TRANSFER,2324907.08,C1426577344,2324907.08,0.0,C1833411414,0.0,0.0,1
171,CASH_OUT,1777674.32,C1402549847,1777674.32,0.0,C354225366,1953534.39,3731208.71,1
505,CASH_OUT,4553004.39,C485487495,4553004.39,0.0,C49397017,26260.25,4579264.63,1
410,TRANSFER,2876010.51,C22941522,2876010.51,0.0,C1821408221,0.0,0.0,1
172,TRANSFER,800024.12,C1324987757,800024.12,0.0,C704140771,0.0,0.0,1
597,CASH_OUT,88099.88,C2018119916,88099.88,0.0,C2046106901,949442.18,1037542.06,1
222,CASH_OUT,35759.12,C2078657417,35759.12,0.0,C242153254,528553.38,564312.49,1
557,CASH_OUT,131050.76,C563583210,131050.76,0.0,C1860792414,5291949.84,5423000.6,1
90,TRANSFER,266746.42,C1640647431,266746.42,0.0,C1995045376,0.0,0.0,1
92,CASH_OUT,21574.55,C313908201,21574.55,0.0,C1295977505,0.0,21574.55,1
78,CASH_OUT,113829.89,C1130541030,113829.89,0.0,C50502894,0.0,113829.89,1
444,TRANSFER,10000000.0,C838062695,13752520.6,3752520.6,C1614528665,0.0,0.0,1
349,CASH_OUT,1398633.34,C1656635243,1398633.34,0.0,C1235306495,0.0,1398633.34,1
738,CASH_OUT,814689.88,C1446317541,814689.88,0.0,C253690179,0.0,814689.88,1
664,TRANSFER,171935.25,C1235622131,171935.25,0.0,C432129572,0.0,0.0,1
216,TRANSFER,31358.72,C22557199,31358.72,0.0,C1099497770,0.0,0.0,1
170,CASH_OUT,176700.12,C1854024553,176700.12,0.0,C1656789626,0.0,176700.12,1
79,CASH_OUT,353045.35,C1947418069,353045.35,0.0,C615914680,981978.74,1335024.09,1
626,TRANSFER,44577.32,C2086578644,44577.32,0.0,C811242646,0.0,0.0,1
648,CASH_OUT,17733.57,C2110950360,17733.57,0.0,C1146126166,4802659.6,4820393.17,1
147,CASH_OUT,1137603.28,C507008752,1137603.28,0.0,C1280720462,101685.4,1239288.68,1
269,TRANSFER,676882.33,C1627918307,676882.33,0.0,C1636966593,0.0,0.0,1
75,TRANSFER,810039.19,C756454870,810039.19,0.0,C1095120189,0.0,0.0,1
382,TRANSFER,1465173.76,C166433413,1465173.76,0.0,C609529822,0.0,0.0,1
183,TRANSFER,2075328.73,C1015989725,2075328.73,0.0,C1865051684,0.0,0.0,1
14,CASH_OUT,1561891.66,C15204463,1561891.66,0.0,C1255502452,3471928.95,6443177.56,1
353,TRANSFER,839008.91,C2024314550,839008.91,0.0,C510808127,0.0,0.0,1
741,CASH_OUT,383661.1,C369315575,383661.1,0.0,C2069429837,1788112.7,2171773.8,1
407,CASH_OUT,312955.14,C2134322170,312955.14,0.0,C2083154872,18559.06,331514.2,1
712,TRANSFER,6514.47,C1829047809,6514.47,0.0,C152722273,0.0,0.0,1
100,CASH_OUT,54994.1,C1437857188,54994.1,0.0,C271249913,14941.39,69935.49,1
169,CASH_OUT,1179716.49,C1443300815,1179716.49,0.0,C1006926522,0.0,1179716.49,1
675,TRANSFER,2772043.9,C48717380,2772043.9,0.0,C230089691,0.0,0.0,1
289,CASH_OUT,602807.17,C279799028,602807.17,0.0,C1465512134,0.0,602807.17,1
25,TRANSFER,249159.26,C862942009,249159.26,0.0,C1488413166,0.0,0.0,1
91,CASH_OUT,921668.95,C1505563519,921668.95,0.0,C863042157,96395.54,1018064.5,1
183,CASH_OUT,342675.47,C2068848263,342675.47,0.0,C753313241,412117.94,754793.41,1
207,TRANSFER,682063.33,C1460251004,682063.33,0.0,C1783331478,0.0,0.0,1
68,CASH_OUT,1858515.57,C355594712,1858515.57,0.0,C1163824069,887595.71,2746111.29,1
609,CASH_OUT,112363.33,C351362934,112363.33,0.0,C1072775403,295341.76,407705.09,1
409,TRANSFER,1018800.91,C1207144684,1018800.91,0.0,C948406463,0.0,0.0,1
738,CASH_OUT,114490.39,C1586103602,114490.39,0.0,C1196711051,166082.07,280572.46,1
342,CASH_OUT,127018.14,C162432528,127018.14,0.0,C1457828270,0.0,127018.14,1
537,CASH_OUT,340119.98,C1783169722,340119.98,0.0,C1911284764,3680505.2,4020625.18,1
221,CASH_OUT,167060.63,C1045758970,167060.63,0.0,C1519708858,890774.84,1057835.47,1
312,TRANSFER,117345.35,C1686904928,117345.35,0.0,C807316421,0.0,0.0,1
739,CASH_OUT,194521.28,C1558118886,194521.28,0.0,C987019949,7203373.74,7397895.02,1
398,CASH_OUT,55247.48,C355084897,55247.48,0.0,C1980653895,11215285.22,11270532.7,1
582,TRANSFER,305710.24,C1833008968,305710.24,0.0,C757160228,0.0,0.0,1
561,TRANSFER,2763025.35,C829335128,2763025.35,0.0,C897120803,0.0,0.0,1
91,CASH_OUT,482679.6,C1126237876,482679.6,0.0,C842293503,0.0,482679.6,1
24,TRANSFER,6844.73,C997222163,6844.73,0.0,C761549792,0.0,0.0,1
639,TRANSFER,246250.77,C187250365,246250.77,0.0,C1147976411,0.0,0.0,1
486,CASH_OUT,143500.62,C1105017179,143500.62,0.0,C1386404249,0.0,143500.62,1
671,TRANSFER,152724.32,C1406252838,152724.32,0.0,C1821499919,0.0,0.0,1
350,CASH_OUT,915672.67,C1425610386,915672.67,0.0,C1547228019,999821.05,1915493.72,1
409,CASH_OUT,175972.28,C353964501,175972.28,0.0,C1118456791,602609.04,778581.32,1
501,CASH_OUT,10000000.0,C47972411,10000000.0,0.0,C2059078386,11656587.57,21656587.57,1
465,CASH_OUT,2577489.07,C1475261726,2577489.07,0.0,C1054474053,0.0,2577489.07,1
111,TRANSFER,3595911.39,C2078704475,3595911.39,0.0,C248250646,0.0,0.0,1
275,CASH_OUT,513082.74,C1294288160,513082.74,0.0,C1140210219,32452.79,545535.53,1
374,CASH_OUT,243747.83,C962574299,243747.83,0.0,C1896575242,972569.6,1216317.42,1
406,CASH_OUT,669627.43,C390395645,669627.43,0.0,C725115961,0.0,669627.43,1
670,TRANSFER,10000000.0,C2085303535,12113271.99,2113271.99,C1010370571,0.0,0.0,1
296,TRANSFER,3080973.39,C1431002212,3080973.39,0.0,C278143037,0.0,0.0,1
568,CASH_OUT,7365106.76,C1043293861,7365106.76,0.0,C231660660,300576.97,7665683.73,1
10,TRANSFER,2662734.59,C1182702586,2662734.59,0.0,C2143409210,0.0,0.0,1
730,CASH_OUT,0.0,C729003789,0.0,0.0,C1388096959,1008609.53,1008609.53,1
653,CASH_OUT,598426.68,C2106574163,598426.68,0.0,C408852113,46967.11,645393.8,1
728,TRANSFER,6322399.97,C1838430036,6322399.97,0.0,C432858723,0.0,0.0,1
328,CASH_OUT,474467.2,C1621566840,474467.2,0.0,C1076657596,121181.01,295538.25,1
121,CASH_OUT,43357.65,C805284167,43357.65,0.0,C1969723986,661905.95,705263.6,1
165,TRANSFER,1869237.83,C975058065,1869237.83,0.0,C1510104619,0.0,0.0,1
698,TRANSFER,10000000.0,C1729268548,12184556.65,2184556.65,C1519453344,0.0,0.0,1
406,CASH_OUT,126192.63,C1660121126,126192.63,0.0,C39677871,0.0,126192.63,1
537,CASH_OUT,127447.68,C987837660,127447.68,0.0,C2119771429,1274456.97,1401904.65,1
365,TRANSFER,4841332.26,C794947414,4841332.26,0.0,C1309662059,0.0,0.0,1
444,CASH_OUT,10000000.0,C1855594531,10000000.0,0.0,C301687974,185609.51,10185609.51,1
730,TRANSFER,156396.46,C696760428,156396.46,0.0,C577061559,0.0,0.0,1
581,TRANSFER,2562459.56,C2033083147,2562459.56,0.0,C320568622,0.0,0.0,1
47,TRANSFER,36532.84,C905922907,36532.84,0.0,C2062739315,0.0,0.0,1
349,CASH_OUT,98736.52,C1301301419,98736.52,0.0,C489315862,0.0,98736.52,1
101,TRANSFER,891944.51,C1150010764,891944.51,0.0,C21652868,0.0,0.0,1
532,TRANSFER,254719.63,C1828919793,254719.63,0.0,C1458046968,0.0,0.0,1
625,CASH_OUT,10000000.0,C138482312,10000000.0,0.0,C1166027089,2160858.93,12160858.93,1
233,CASH_OUT,37357.32,C784559856,37357.32,0.0,C763260175,0.0,37357.32,1
736,TRANSFER,537539.57,C2018539678,537539.57,0.0,C282412954,0.0,0.0,1
554,TRANSFER,10000000.0,C357910633,33576297.1,23576297.1,C810398969,0.0,0.0,1
412,CASH_OUT,87438.83,C171722567,87438.83,0.0,C373099363,69617.57,157056.4,1
