step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
394,CASH_IN,325978.55,C561532640,2900091.58,3226070.13,C1388053531,1354840.66,1028862.11,0
283,CASH_OUT,58904.66,C1314970592,9428.0,0.0,C1081986488,40833.65,99738.3,0
19,PAYMENT,5102.25,C1685761159,193.0,0.0,M1204076844,0.0,0.0,0
215,PAYMENT,3738.23,C953888759,0.0,0.0,M1967119780,0.0,0.0,0
384,PAYMENT,2996.88,C2099215015,103409.0,100412.12,M32124791,0.0,0.0,0
330,TRANSFER,120954.4,C395336378,1367.0,0.0,C624321611,3314771.13,3435725.53,0
208,CASH_IN,427531.83,C1038587089,5815068.25,6242600.08,C877696892,9408959.18,8981427.35,0
276,CASH_IN,250360.66,C1251083935,2875814.47,3126175.13,C1528138113,358065.54,107704.88,0
469,CASH_OUT,375317.98,C653637601,0.0,0.0,C1126374679,1001066.05,1376384.02,0
249,CASH_OUT,182132.74,C2137574335,0.0,0.0,C1663124252,221661.38,403794.12,0
273,CASH_IN,11579.98,C973885666,17254123.63,17265703.6,C221473016,978201.96,966621.98,0
153,CASH_OUT,302654.98,C1287222071,0.0,0.0,C1783314413,479342.06,781997.03,0
394,CASH_OUT,45751.88,C430975243,0.0,0.0,C741130839,2573868.54,2619620.43,0
177,CASH_OUT,371919.48,C2021667413,52815.0,0.0,C39559732,0.0,371919.48,0
547,PAYMENT,5384.57,C1879380562,102235.0,96850.43,M1984892830,0.0,0.0,0
359,PAYMENT,18485.83,C250378611,0.0,0.0,M1181217892,0.0,0.0,0
306,CASH_IN,178722.18,C308212418,823580.78,1002302.96,C1396373215,182252.42,3530.24,0
20,CASH_OUT,98714.15,C268668111,0.0,0.0,C1708917360,207880.67,306594.82,0
230,CASH_IN,86725.91,C810449649,391441.87,478167.78,C568991793,482974.06,396248.15,0
298,PAYMENT,7249.27,C1493176564,48780.0,41530.73,M39398650,0.0,0.0,0
40,PAYMENT,3684.02,C1039981458,0.0,0.0,M28176595,0.0,0.0,0
162,PAYMENT,7828.31,C812672199,0.0,0.0,M215869633,0.0,0.0,0
13,CASH_IN,88010.33,C249868568,1216665.16,1304675.49,C1577632852,300555.19,212544.86,0
44,PAYMENT,21211.99,C882033519,55429.0,34217.01,M1704829411,0.0,0.0,0
303,CASH_OUT,207576.59,C168915681,286.0,0.0,C2039452817,124895.11,332471.7,0
139,PAYMENT,4694.07,C1034243032,0.0,0.0,M1526984629,0.0,0.0,0
380,TRANSFER,737275.49,C151846625,84672.0,0.0,C1710982956,79464.91,816740.4,0
256,PAYMENT,4165.2,C685112678,0.0,0.0,M1899733922,0.0,0.0,0
17,PAYMENT,4710.46,C987758970,3479.83,0.0,M2117948126,0.0,0.0,0
138,PAYMENT,14270.72,C1276541832,4939.0,0.0,M493228938,0.0,0.0,0
544,TRANSFER,642685.07,C1368689222,0.0,0.0,C581631439,2963545.45,3606230.52,0
119,PAYMENT,23515.43,C312781689,422045.08,398529.66,M1903225089,0.0,0.0,0
382,PAYMENT,2280.57,C471964966,79.0,0.0,M2087745444,0.0,0.0,0
41,CASH_IN,5543.72,C1183790643,1218329.1,1223872.82,C1507234964,653320.79,647777.07,0
191,PAYMENT,3183.52,C853978014,0.0,0.0,M1516778357,0.0,0.0,0
165,PAYMENT,14659.16,C1787364644,56705.0,42045.84,M1651449653,0.0,0.0,0
10,CASH_IN,233469.37,C1800046403,80348.0,313817.37,C2046578329,122154.45,0.0,0
298,PAYMENT,12337.49,C190110803,0.0,0.0,M1229411127,0.0,0.0,0
188,PAYMENT,11562.6,C55859239,55402.0,43839.4,M537059730,0.0,0.0,0
202,CASH_OUT,371636.51,C1482224445,0.0,0.0,C1202224760,1424789.39,1796425.9,0
542,TRANSFER,1318463.16,C961959261,0.0,0.0,C228872610,2770634.72,4089097.88,0
551,PAYMENT,4119.54,C576104321,20222.0,16102.46,M886144587,0.0,0.0,0
307,CASH_IN,314664.26,C1139784892,6219719.27,6534383.53,C1654675949,3176842.81,2862178.55,0
260,PAYMENT,1697.21,C647778074,367.0,0.0,M798587794,0.0,0.0,0
396,PAYMENT,5310.97,C1896987899,27202.0,21891.03,M1544291851,0.0,0.0,0
229,PAYMENT,3073.84,C1217061046,8079.13,5005.29,M1614315715,0.0,0.0,0
34,PAYMENT,4636.1,C885113060,352209.76,347573.66,M929565868,0.0,0.0,0
143,PAYMENT,8911.92,C1166441791,22779.0,13867.08,M852589939,0.0,0.0,0
353,CASH_IN,243345.9,C1851566457,6812531.21,7055877.11,C363509508,355447.99,112102.09,0
305,PAYMENT,19730.86,C1324575065,437917.0,418186.14,M1591052688,0.0,0.0,0
161,CASH_OUT,405829.4,C1010377556,99933.0,0.0,C282725821,0.0,405829.4,0
185,CASH_IN,221853.87,C1970853756,5987146.62,6209000.49,C1920099889,334375.27,112521.4,0
305,TRANSFER,5330514.2,C210715132,2093.0,0.0,C1637457339,29118.2,5359632.4,0
371,CASH_OUT,141996.45,C1194204056,0.0,0.0,C378514172,944064.21,1086060.66,0
374,CASH_OUT,420163.46,C779887139,0.0,0.0,C187818649,1896855.22,2317018.68,0
36,CASH_OUT,265834.6,C1557380968,0.0,0.0,C1994035663,4742752.2,5008586.8,0
157,CASH_IN,424498.91,C947365926,12427027.35,12851526.26,C1793853827,832879.28,634442.7,0
46,PAYMENT,12332.18,C384651855,50923.0,38590.82,M1990602908,0.0,0.0,0
11,PAYMENT,10103.81,C196332116,6560.0,0.0,M597260463,0.0,0.0,0
588,CASH_OUT,64833.4,C1983273660,0.0,0.0,C1856992670,833949.0,898782.4,0
329,CASH_IN,270459.14,C1275447139,942.0,271401.14,C1349258676,75211.26,0.0,0
181,CASH_OUT,259033.55,C404805905,5385.56,0.0,C2415602,2013489.11,2272522.66,0
160,CASH_OUT,314214.9,C1659272863,6154.0,0.0,C943592373,0.0,314214.9,0
238,CASH_IN,260049.85,C1171013159,2627954.67,2888004.52,C1244203208,1192150.35,932100.5,0
133,CASH_OUT,204107.62,C1836396263,0.0,0.0,C1146071121,531204.87,699722.01,0
349,PAYMENT,6124.9,C1047876732,0.0,0.0,M1484059176,0.0,0.0,0
282,PAYMENT,11284.25,C1932142729,24695.0,13410.75,M1323452153,0.0,0.0,0
155,CASH_OUT,17809.58,C1357863424,0.0,0.0,C1850358339,326557.49,344367.07,0
254,PAYMENT,11683.3,C1505182561,129592.0,117908.7,M1065100863,0.0,0.0,0
310,CASH_IN,111577.31,C1592895954,14949713.45,15061290.76,C1838072419,1813022.23,1701444.92,0
185,CASH_IN,38921.58,C119714544,20773.0,59694.58,C919518381,50722.0,0.0,0
374,CASH_OUT,278562.22,C1950335028,0.0,0.0,C1551733815,1325136.75,1603698.98,0
156,PAYMENT,17890.0,C1008857887,27819.0,9929.0,M410204681,0.0,0.0,0
331,CASH_OUT,180237.26,C400716168,47007.83,0.0,C1030323275,1180113.96,1360351.22,0
255,PAYMENT,3243.84,C1982059065,49801.0,46557.16,M2142609324,0.0,0.0,0
285,PAYMENT,3869.86,C2145088574,0.0,0.0,M519365499,0.0,0.0,0
43,CASH_OUT,60865.94,C1319144124,118506.0,57640.06,C1777995577,0.0,60865.94,0
158,PAYMENT,29490.51,C661811623,11738.47,0.0,M374785922,0.0,0.0,0
131,CASH_OUT,46576.75,C1854650430,0.0,0.0,C2072865894,12257079.54,12303656.29,0
306,CASH_IN,336603.89,C1672441939,8591409.57,8928013.46,C400986106,2616708.58,2280104.69,0
371,PAYMENT,13506.07,C1146776825,615.0,0.0,M1427966621,0.0,0.0,0
404,PAYMENT,11118.52,C1228856594,36529.0,25410.48,M1089547860,0.0,0.0,0
42,CASH_OUT,90940.53,C1551207315,11695.0,0.0,C2085373603,428463.2,425927.9,0
637,CASH_OUT,160744.74,C625478382,20924.0,0.0,C817175422,433625.31,594370.05,0
252,PAYMENT,52474.01,C107865364,148312.0,95837.99,M674748110,0.0,0.0,0
253,CASH_OUT,307495.41,C1482745360,65461.0,0.0,C1683145531,3590572.43,3898067.84,0
140,PAYMENT,15492.31,C1150597370,339520.0,324027.69,M213318644,0.0,0.0,0
350,CASH_IN,262802.88,C1627709578,19486053.1,19748855.98,C614353,3546089.4,3283286.52,0
332,CASH_IN,176435.94,C1751134288,11710307.02,11886742.96,C682235594,1607598.75,1431162.81,0
228,PAYMENT,30596.45,C1993726624,106097.66,75501.22,M1193920021,0.0,0.0,0
162,CASH_OUT,159090.63,C1326297919,537.0,0.0,C202220325,575291.19,734381.82,0
234,CASH_OUT,197945.77,C950139865,31044.0,0.0,C1928559291,2295825.26,2493771.02,0
12,PAYMENT,10986.81,C1226184109,5670.0,0.0,M914879983,0.0,0.0,0
251,PAYMENT,1143.52,C31407615,0.0,0.0,M1707090692,0.0,0.0,0
38,TRANSFER,203683.07,C676076605,0.0,0.0,C1333873772,359130.82,562813.89,0
232,PAYMENT,19864.8,C2067316559,25076.0,5211.2,M662374949,0.0,0.0,0
155,CASH_OUT,213253.1,C1493433643,21625.0,0.0,C1732919400,207893.6,421146.7,0
349,CASH_IN,55897.8,C319608825,8314907.07,8370804.87,C31273904,1563318.32,1507420.52,0
133,CASH_OUT,36993.2,C1964089672,0.0,0.0,C1166360497,605926.09,642919.29,0
14,PAYMENT,35984.26,C1949235087,46196.49,10212.23,M89439167,0.0,0.0,0
285,CASH_OUT,291672.53,C320160655,69703.0,0.0,C1551373453,0.0,291672.53,0
324,PAYMENT,47870.57,C1742343889,18825.0,0.0,M1349137960,0.0,0.0,0
350,PAYMENT,39080.28,C954273849,20786.0,0.0,M523911192,0.0,0.0,0
162,CASH_IN,234681.78,C375082199,3646393.92,3881075.7,C904415062,389464.99,154783.21,0
325,CASH_OUT,123842.03,C193624365,115515.0,0.0,C1535681404,0.0,123842.03,0
42,CASH_OUT,91889.95,C48888142,10550.0,0.0,C351787541,2810309.3,2902199.24,0
215,PAYMENT,5108.25,C15365326,12576.71,7468.46,M668560899,0.0,0.0,0
229,PAYMENT,364.52,C779140309,116779.0,116414.48,M255315759,0.0,0.0,0
14,PAYMENT,5688.85,C1787655381,0.0,0.0,M1148194716,0.0,0.0,0
380,CASH_OUT,19495.63,C1666883970,6545.0,0.0,C1818285109,923652.63,943148.26,0
328,TRANSFER,200409.99,C568396419,0.0,0.0,C143808686,844134.9,1044544.89,0
184,CASH_OUT,10860.43,C537836318,0.0,0.0,C1677868770,749937.94,760798.37,0
206,CASH_OUT,198955.73,C2046816148,0.0,0.0,C2027183001,242078.23,441033.95,0
38,CASH_OUT,374314.05,C613619463,42062.0,0.0,C934777437,0.0,483314.29,0
350,CASH_IN,253269.8,C1896688773,3929295.4,4182565.2,C245796868,557762.4,304492.6,0
255,CASH_OUT,26992.9,C501521578,201612.17,174619.27,C714690823,581621.6,608614.5,0
11,CASH_IN,505434.75,C488996141,104497.0,609931.75,C671501829,0.0,0.0,0
153,PAYMENT,8336.36,C949441250,0.0,0.0,M1172079893,0.0,0.0,0
11,CASH_OUT,422134.3,C457875028,19372.0,0.0,C13726579,117.0,529001.12,0
211,PAYMENT,5615.62,C277658303,1221.0,0.0,M2074493062,0.0,0.0,0
552,CASH_IN,16967.96,C1178650820,2100182.47,2117150.43,C2110399090,1512042.09,1495074.13,0
228,CASH_OUT,214711.15,C118332038,16156.0,0.0,C178936736,0.0,214711.15,0
349,CASH_OUT,190873.4,C735374734,1225.0,0.0,C903427557,40167.44,231040.84,0
42,PAYMENT,12340.25,C1851979675,14936.0,2595.75,M1968970570,0.0,0.0,0
143,PAYMENT,13411.97,C1498387556,220256.0,206844.03,M1635086436,0.0,0.0,0
331,CASH_IN,207680.76,C625207337,52014.0,259694.76,C1436401477,1247850.54,1040169.79,0
371,PAYMENT,30124.96,C1210143198,11554.0,0.0,M216130012,0.0,0.0,0
351,PAYMENT,2310.93,C1367655117,0.0,0.0,M1395978166,0.0,0.0,0
